title~views~since_upload~link
[Pinkfong Vlog] Pinkfong's first Vlog at VIDCON | VidCon 2019 | VidCon Annaheim | Vtuber Vlog~277,209~4 years ago 5 minutes, 40 seconds~https://www.youtube.com/watch?v=3DZ_Jd545nyII
How to make a Pig with Clay | Clay Animals | DIY | Animal Songs | Pinkfong Clay Time~1,199,325~4 years ago 4 minutes, 51 seconds~https://www.youtube.com/watch?v=3D1wlok4pyFF4
A T-Rex Went to Jungle | Baby T-Rex Songs | Dinosaur Songs | Pinkfong Songs for Children~1,409,531~4 years ago 1 minute, 35 seconds~https://www.youtube.com/watch?v=3DMnDDIzzJ5Qk
Likey Likey Ice Cream Song | Baby Shark Ice Cream | Pinkfong Songs for Children~822,801~4 years ago 1 minute, 46 seconds~https://www.youtube.com/watch?v=3DDa7WH3BwGrU
Baby Shark Toy Show | +Compilation | Pinkfong Songs for Children~6,094,456~4 years ago 43 minutes~https://www.youtube.com/watch?v=3DAmwrdBqaWq8
Aaron Kwok dancing to Baby Shark | 2nd version | =E5=A4=A9=E7=8E=8B=E7=89=88BabyShark=F0=9F=A6=88 | PINKFONG Baby Shark X Harbour City~83,792,423~4 years ago 1 minute, 24 seconds~https://www.youtube.com/watch?v=3DijrzHerx5iU
How to make a Kitty with Clay | Clay Animals | DIY | Animal Songs | Pinkfong Clay Time~1,049,640~4 years ago 5 minutes, 25 seconds~https://www.youtube.com/watch?v=3DgUJ3tJm2exA
Ten Little Dino Kids | Ten Little Kids Songs | Pinkfong Songs for Children~527,922~4 years ago 1 minute, 28 seconds~https://www.youtube.com/watch?v=3DHQTLiYAJ24A
The Sleeping Beauty | Princess World | Princess Stories | Pinkfong Stories for Children~1,609,029~4 years ago 5 minutes, 18 seconds~https://www.youtube.com/watch?v=3DgZhkDjJfRzU
Official Baby Shark Music video @Hong Kong Harbour City | Pinkfong Baby Shark X Harbour City~1,964,903~4 years ago 2 minutes, 25 seconds~https://www.youtube.com/watch?v=3DhHvT6S2JZkA
Playground Songs l Baby Shark | +Compilation | Pinkfong Songs for children~1,784,773~4 years ago 15 minutes~https://www.youtube.com/watch?v=3DELTCaomO9ok
Old MacDonald and more | +Compilation | Dance Dance | Nursery Rhyme | Pinkfong Songs for children~2,171,703~4 years ago 14 minutes, 39 seconds~https://www.youtube.com/watch?v=3DmJuwvZORryI
Baby Shark Dance by Aaron Kwok | Dance with us! | PINKFONG Baby Shark X Harbour City in Hong Kong~23,448,457~4 years ago 2 minutes, 34 seconds~https://www.youtube.com/watch?v=3DJMShhDDBNpU
How to make a Dog with Clay | Clay Animals | DIY | Animal Songs | Pinkfong Clay Time~2,434,230~4 years ago 4 minutes, 39 seconds~https://www.youtube.com/watch?v=3D0AnuzqK0-v4
Ten Little Kids in a Bed | Ten Little Kids Songs | Pinkfong Songs for Children~492,779~4 years ago 2 minutes, 9 seconds~https://www.youtube.com/watch?v=3DBIw64nvuCJU
Rapunzel | Princess Stories | Princess World | Pinkfong Stories for Children~1,237,665~4 years ago 5 minutes, 20 seconds~https://www.youtube.com/watch?v=3D5PrZBQKCDQw
T-Rex vs Monster Truck and more | +Compilation | Monster Trucks | Pinkfong Songs for Children~4,977,698~4 years ago 10 minutes, 38 seconds~https://www.youtube.com/watch?v=3DIY_159NxfXY
Likey Likey Ice Cream Shop-Fish Flavor Ice Cream?! | Baby Shark | Pinkfong Shows for Children~3,694,526~4 years ago 6 minutes, 52 seconds~https://www.youtube.com/watch?v=3DLlR5-9oKahg
Bedtime Songs with Baby Shark  | +Compilation | Pinkfong Songs for Children~11,967,784~4 years ago 1 hour, 4 minutes~https://www.youtube.com/watch?v=3DgMF26jjM1OI
Beauty and the Beast | Princess World | Princess Stories | Pinkfong Stories for Children~1,528,584~4 years ago 4 minutes, 43 seconds~https://www.youtube.com/watch?v=3DPdqObvq2dWU
Monster Truck Race | Monster Trucks | Car Songs | Pinkfong Songs for Children~1,966,439~4 years ago 1 minute, 21 seconds~https://www.youtube.com/watch?v=3DFq9OLr5dYl8
Back to School |  Baby Shark  | +Compilation | Pinkfong Songs for Children~10,608,638~4 years ago 40 minutes~https://www.youtube.com/watch?v=3DtB6mqBEuL44
Opposites with Pinkfong | Toy Show | Toy and Songs | Pinkfong Toy Show for Children~242,400~4 years ago 1 minute, 50 seconds~https://www.youtube.com/watch?v=3Dy7pxpxpiOJQ
Teddy Bear | Dance Dance | Nursery Rhyme | Pinkfong Songs for Children~376,467~4 years ago 1 minute, 32 seconds~https://www.youtube.com/watch?v=3DgiykN7kNmGQ
I'm a Monster Truck | Monster Trucks | Car Songs | Pinkfong Songs for Children~748,674~4 years ago 1 minute, 11 seconds~https://www.youtube.com/watch?v=3DV-aK8i83C1k
Beach Songs | Baby Shark | +Compilation | Pinkfong Songs for Children~7,667,299~4 years ago 19 minutes~https://www.youtube.com/watch?v=3DUBAdzuifSqg
The Little Mermaid's Ring | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~287,861~4 years ago 3 minutes, 30 seconds~https://www.youtube.com/watch?v=3DPNGJT4-drDg
I wanna be a Superhero | Pinkfong Baby Shark Chart Show | Pinkfong Show for Children~778,032~4 years ago 22 minutes~https://www.youtube.com/watch?v=3DpLIR1FS5hhA
Learn Opposites | Toy Show | Toy and Songs | Pinkfong Toy Show for Children~200,821~4 years ago 1 minute, 50 seconds~https://www.youtube.com/watch?v=3DSzhnlb2qDlk
Pinkfong &amp; Baby Shark at the Airport! | Pinkfong X Incheon Airport | BTS Sketch Video~3,696,978~4 years ago 1 minute, 29 seconds~https://www.youtube.com/watch?v=3DG5ZTwyqhuHU
Ten Little Kids in the Art Museum | Ten Little Kids Songs | Pinkfong Songs for Children~406,266~4 years ago 1 minute, 40 seconds~https://www.youtube.com/watch?v=3DAMZzZS3a1nQ
Snow White and the Seven Dwarfs | Princess World | Princess Stories | Pinkfong Songs for Children~1,557,013~4 years ago 6 minutes, 5 seconds~https://www.youtube.com/watch?v=3D5O3_gcJSh9k
[App Trailer] Pinkfong Baby Shark StoryBook App | Education App | Story | Kids App~1,412,175~4 years ago 42 seconds~https://www.youtube.com/watch?v=3DfZgrAGSFvdg
Snow White's Ribbon | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~195,695~4 years ago 3 minutes, 11 seconds~https://www.youtube.com/watch?v=3DPlJxdBw2s-w
How to draw a Baby Shark and more | +Compilation | Drawing Songs | Pinkfong Songs for Children~1,295,022~4 years ago 11 minutes, 2 seconds~https://www.youtube.com/watch?v=3DxfH2PT8SkCo
Drawing Baby Piggy and more | +Compilation | Baby Piggy Songs | Pinkfong Songs for Children~579,301~4 years ago 12 minutes, 28 seconds~https://www.youtube.com/watch?v=3D_g6_44U2168
Walking Walking | 3D Nursery Rhymes | Dance Dance | Pinkfong Songs for Children~531,792~4 years ago 1 minute, 31 seconds~https://www.youtube.com/watch?v=3DzCZEq2ithO4
Ten Little Finger Kids | Ten Little Kids Songs | Pinkfong Songs for Children~415,137~4 years ago 1 minute, 25 seconds~https://www.youtube.com/watch?v=3DyRzDzR_0JiU
Cinderella | Princess World | Princess Stories | Pinkfong Songs for Children~7,499,030~4 years ago 6 minutes, 24 seconds~https://www.youtube.com/watch?v=3D4QhKBvYtF-Q
[Coming Soon] Pinkfong Baby Shark StoryBook App~1,538,829~4 years ago 1 minute, 4 seconds~https://www.youtube.com/watch?v=3DKskggvYiG1I
Cinderella=E2=80=99s Glass Slipper | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~222,977~4 years ago 3 minutes~https://www.youtube.com/watch?v=3D_emkPUpZsL4
Beach Songs for Summer | Pinkfong Baby Shark Chart Show | Pinkfong Show for Children~1,169,394~4 years ago 21 minutes~https://www.youtube.com/watch?v=3DXMf0vSFDa3I
I'm a Baby T-Rex and more | +Compilation | Baby T-Rex Songs | Pinkfong Songs for Children~4,258,780~4 years ago 22 minutes~https://www.youtube.com/watch?v=3DzgX3UTLtIVA
Five Little Monkeys | 3D Nursery Rhymes | Dance Dance | Pinkfong Songs for Children~447,769~4 years ago 2 minutes, 31 seconds~https://www.youtube.com/watch?v=3Dg2kKK-Nb8fo
One little kid went out to play | Ten Little Kids Songs | Pinkfong Songs for Children~2,081,925~4 years ago 1 minute, 43 seconds~https://www.youtube.com/watch?v=3DIyAfBxHnos0
Baby Shark Dance with Song Puppets | Baby Shark Toy | Toy Review | Pinkfong Songs for Children~900,211,800~4 years ago 2 minutes, 16 seconds~https://www.youtube.com/watch?v=3D-fJ_Lvy_LAc
The Little Mermaid=E2=80=99s Jewel Box | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~755,716~4 years ago 3 minutes, 37 seconds~https://www.youtube.com/watch?v=3DoiKhjsqHR9s
How to make Clay Baby Shark and more | Clay Animals | +Compilation | Pinkfong Songs for Children~1,476,726~4 years ago 21 minutes~https://www.youtube.com/watch?v=3D7hRU_dQSZpo
Five Little Piggies | Baby Piggy Songs | Pinkfong Songs for Children~941,041~4 years ago 1 minute, 49 seconds~https://www.youtube.com/watch?v=3DUWGASQAaTWc
The Farmer in the Dell | Nursery Rhymes | Dance Dance | Pinkfong Songs for Children~670,071~4 years ago 1 minute, 48 seconds~https://www.youtube.com/watch?v=3DLkoOmps6HaA
HOGI Special | Introducing HOGI | Hogi Compilation | Pinkfong Songs for Children~35,931,361~4 years ago 1 minute, 46 seconds~https://www.youtube.com/watch?v=3DdV95z1pI9Pk
Ten Little Kids in the Car | Ten Little Kids Songs | Pinkfong Songs for Children~617,089~4 years ago 1 minute, 20 seconds~https://www.youtube.com/watch?v=3Deqm-sp1u7jI
If I Were a T-Rex | Baby T-Rex Songs | Dinosaur Songs | Pinkfong Songs for Children~1,152,460~4 years ago 1 minute, 27 seconds~https://www.youtube.com/watch?v=3DY1oHqcOJlKg
Rapunzel=E2=80=99s Bracelete | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~629,664~4 years ago 2 minutes, 52 seconds~https://www.youtube.com/watch?v=3DqHHe-t9XOLU
Let's Have Some Fun | Pinkfong Baby Shark Chart Show | Pinkfong Show for Children~960,041~4 years ago 21 minutes~https://www.youtube.com/watch?v=3DHh5AQhh4ahM
Baby Shark Dance and more | Summer Songs Special | +Compilation | Pinkfong Songs for Children~250,767,489~4 years ago 1 hour, 2 minutes~https://www.youtube.com/watch?v=3DrlYHL_VpTBc
Let's Go on a Trip | Baby Shark Incheon Airport Song | Pinkfong Songs for Children~3,304,464~4 years ago 1 minute, 57 seconds~https://www.youtube.com/watch?v=3D_J6SysVkR9g
[HKCO X Pinkfong Baby Shark] Baby Shark in Chinese Orchestra Version~546,072~4 years ago 2 minutes, 6 seconds~https://www.youtube.com/watch?v=3DQcXf_BUI8I8
Colorful Fruits | Learn Colors | Dance Dance | Pinkfong Songs for Children~3,355,246~4 years ago 1 minute, 48 seconds~https://www.youtube.com/watch?v=3D12gkljGd-ZI
The Volcano Is Erupting | Baby T-Rex Songs | Dinosaur Songs | Pinkfong Songs for Children~6,514,429~4 years ago 1 minute, 17 seconds~https://www.youtube.com/watch?v=3DkIhLg8UX6Os
Baby Shark Live Musical | Baby Shark Show | Baby Shark Musical | Pinkfong Songs for Children~2,385,046~4 years ago 1 minute, 1 second~https://www.youtube.com/watch?v=3D1cusPmWJqjY
Sleeping Beauty's Rose | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~210,178~4 years ago 3 minutes, 30 seconds~https://www.youtube.com/watch?v=3DWFAJNXnjf7U
Baby Shark Dance Battle and more | Best Kids Songs | +Compilation | Pinkfong Songs for Children~32,168,998~4 years ago 2 hours, 39 minutes~https://www.youtube.com/watch?v=3D3ISO_2aUqWQ
Ten Little Jungle Kids | Ten Little Kids Songs | Pinkfong Songs for Children~1,041,809~4 years ago 1 minute, 35 seconds~https://www.youtube.com/watch?v=3DfE1IJjXITJU
Baby Piggy Detective | Baby Piggy Songs | Pinkfong Songs for Children~314,256~4 years ago 1 minute, 24 seconds~https://www.youtube.com/watch?v=3Dq3jPRfVFWZM
The Ants Go Marching | Nursery Rhyme | Dance Dance | Pinkfong Songs for Children~703,914~4 years ago 1 minute, 15 seconds~https://www.youtube.com/watch?v=3DHPOzOHzsUnU
Baby Birdie and more | Fun Rhyming Songs | +Compilation | Pinkfong Songs for Children~1,484,945~4 years ago 15 minutes~https://www.youtube.com/watch?v=3DsUTrktLJ23g
Beauty and the Beast: Crown | Pinkfong Origami | Origami and Songs | Pinkfong Crafts for Children~240,414~4 years ago 3 minutes, 20 seconds~https://www.youtube.com/watch?v=3DP3NrXpSGhxs
Pinkfong Chart Show: The Wizard's Gift | Pinkfong Baby Shark Chart Show | Pinkfong Show for Children~1,068,427~4 years ago 23 minutes~https://www.youtube.com/watch?v=3DA03AgTtuWh4
Five Little Monkeys and more | Fun Monkey Songs | +Compilation | Pinkfong Songs for Children~4,520,478~4 years ago 19 minutes~https://www.youtube.com/watch?v=3DBfzne7gYX5U
Ten Little Kids=E2=80=99 Hide-and-seek | Ten Little Kids Songs | Pinkfong Songs for Children~575,012~4 years ago 1 minute, 46 seconds~https://www.youtube.com/watch?v=3DLOFiQ6FkhMA
Drawing Baby Piggy | Baby Piggy Songs | Pinkfong Songs for Children~405,901~4 years ago 1 minute, 19 seconds~https://www.youtube.com/watch?v=3DcfPKrnatyFE
Baby Shark's Coloring Fun | Baby Shark Coloring Book | Toy Show | Pinkfong Toy Show for Children~67,606,114~4 years ago 6 minutes, 50 seconds~https://www.youtube.com/watch?v=3DfrxhDwVezyI
Can I Have a T-Rex? | Baby T-Rex Songs | Dinosaur Songs | Pinkfong Songs for Children~1,729,745~4 years ago 1 minute, 59 seconds~https://www.youtube.com/watch?v=3DnsWEboCBlxM
Beauty and the Beast: Belle's Dress | Origami | Princess Songs | Pinkfong Crafts for Children~265,410~4 years ago 3 minutes, 36 seconds~https://www.youtube.com/watch?v=3DqVWJLEj3qTs
Pinkfong Baby Shark Sandbox Play | Toy Show | Sand Toys | Toy Review | Pinking Toy Show for Children~1,528,231~4 years ago 8 minutes, 2 seconds~https://www.youtube.com/watch?v=3DqmvJ3LtEdiE
Pinkfong Baby Shark Radio Show | 30 Million Subscribers Special | Pinkfong Show for Children~1,383,097~4 years ago 14 minutes, 52 seconds~https://www.youtube.com/watch?v=3DElpDIwLzoEs
Hoi Poi Challenge | TikTok Challenge l Tiktoker Pinkfong l FongTuber | Pinkfong Shows for Children~280,126~4 years ago 2 minutes, 9 seconds~https://www.youtube.com/watch?v=3D4d0WYPcQKyw
Ten Little Kids | Ten Little Kids Songs | Pinkfong Songs for Children~817,187~4 years ago 1 minute, 50 seconds~https://www.youtube.com/watch?v=3DoBXlrGNpuig
[AUDITION] Be the next Baby Shark at Hong Kong Harbour City Event | Everyone can be a SuperShark! =F0=9F=A6=88~306,613~4 years ago 53 seconds~https://www.youtube.com/watch?v=3DW9bDtL-uce4
Three Little Piggies And a Big Bad Wolf | Baby Piggy Songs | Pinkfong Songs for Children~708,668~4 years ago 1 minute, 46 seconds~https://www.youtube.com/watch?v=3DIliz65zm9kY
I Can't Sleep! | Baby Shark Pillow | Pinkfong Night Lamp | Pinkfong Toy Show for Children~4,545,687~4 years ago 5 minutes, 45 seconds~https://www.youtube.com/watch?v=3DYBmxMb7u50k
How to draw a Baby Shark | Draw Baby Shark Ollie | Drawing Songs | Pinkfong Songs for Children~1,461,491~4 years ago 1 minute, 28 seconds~https://www.youtube.com/watch?v=3Db-_GEZ0O81o
Pinkfong Chart Show: Rainy Day Songs | Pinkfong Baby Shark Chart Show | Pinkfong Show for Children~760,174~4 years ago 22 minutes~https://www.youtube.com/watch?v=3D2ArkNDVFZOM
The Wheels on the Bus and more | Bus Songs | +Compilation | Pinkfong Songs for Children~54,880,415~4 years ago 22 minutes~https://www.youtube.com/watch?v=3DHVDY3GxjivY
Pinkfong Baby Shark Pop-Up Smartphone | Pinkfong Toy Show | Pinkfong Toys for Children~1,125,616~4 years ago 4 minutes, 20 seconds~https://www.youtube.com/watch?v=3DxieEbrmIQD8
Ollie is Trapped! | Save Baby Shark Ollie | Pinkfong Escape Room | Pinkfong Playfong for Children~94,642,482~4 years ago 10 minutes, 16 seconds~https://www.youtube.com/watch?v=3DgTXdCBjI5nM
How to make Monkey with Clay | Clay Animals | Monkey Bananas | Pinkfong Clay Time~394,088~4 years ago 3 minutes, 44 seconds~https://www.youtube.com/watch?v=3DPY2Ua24DAeU
How Deep is the Sea and more | Baby Shark Nursery Rhyme | +Compilation | Pinkfong Songs for Children~4,539,781~4 years ago 14 minutes, 3 seconds~https://www.youtube.com/watch?v=3DJQCNfeOGpU8
How Many? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children~1,807,134~4 years ago 1 minute, 39 seconds~https://www.youtube.com/watch?v=3DOJ8j0fWKSwo
Body Bop Bop Dance | Body Parts Song | Dance Along | Pinkfong Songs for Children~5,442,402~4 years ago 1 minute, 17 seconds~https://www.youtube.com/watch?v=3DYGi3f_fHIzg
Feelings | Learn Different Feelings | Dance Dance | Pinkfong Songs for Children~368,855~4 years ago 1 minute, 24 seconds~https://www.youtube.com/watch?v=3DDxFgfuOd0i0
How to make Lion with Clay | Clay Animals | Animal Songs | Pinkfong Clay Time for Children~2,808,544~4 years ago 3 minutes, 59 seconds~https://www.youtube.com/watch?v=3DJeNDiSib-dM
Let's Draw an Octopus | How to draw and Octopus | Drawing Songs | Pinkfong Songs for Children~308,476~4 years ago 1 minute, 23 seconds~https://www.youtube.com/watch?v=3DmWFbtlsDFHc
Pinkfong Chart Show: A Very Itchy Day! | Pinkfong Baby Shark Chart Show | Pinkfong Show for Children~754,468~4 years ago 23 minutes~https://www.youtube.com/watch?v=3D_iy9xk6nBrI
Baby Shark Dance and more | World Oceans Day | +Compilation | Pinkfong Songs for Children~61,677,175~4 years ago 1 hour, 2 minutes~https://www.youtube.com/watch?v=3D72FIwBh32Fw
Pinkfong Baby Shark Melody Car | Pinkfong Toy Show | Pinkfong Toys for Children~546,427~4 years ago 4 minutes, 15 seconds~https://www.youtube.com/watch?v=3D5T8ozkbihFA
To Market, To Market | Nursery Rhyme | Dance Dance | Pinkfong Songs for Children~362,628~4 years ago 1 minute, 13 seconds~https://www.youtube.com/watch?v=3DlbVVtI-u374
Baby Shark and more | World Environment Day | +Compilation | Pinkfong Songs for Children~1,433,548~4 years ago 59 minutes~https://www.youtube.com/watch?v=3DZMTW5-un5vw
How to Draw a Crab | Drawing Songs with Pinkfong | Pinkfong Songs for Children~416,632~4 years ago 1 minute, 38 seconds~https://www.youtube.com/watch?v=3DTVwodnTrBOc
Happy Hippo | Fun Rhyming Songs | Nursery Rhymes | Pinkfong Songs for Children~604,008~4 years ago 1 minute, 27 seconds~https://www.youtube.com/watch?v=3DVv7dBU7QBbw
Tyrannosaurus-Rex and more | Dance Dance | +Compilation | Pinkfong Dance Along for Children~400,859~4 years ago 21 minutes~https://www.youtube.com/watch?v=3Dkjvl9ypIXW8
What Do You Like To Do? | Baby Shark Nursery Rhyme | Pinkfong Songs for Children~2,354,604~4 years ago 1 minute, 30 seconds~https://www.youtube.com/watch?v=3DmKQ2i-C-6UE
Red Red Tomato Dance | Dance Along | Kids Dance | Pinkfong Dance for Children~1,397,683~4 years ago 1 minute, 38 seconds~https://www.youtube.com/watch?v=3DUDA7wWTCIDk
Baby Shark X Jauz | Baby Shark EDM | Pinkfong Baby Shark (Official Jauz Remix)~54,383,251~4 years ago 3 minutes, 55 seconds~https://www.youtube.com/watch?v=3DDX6SXrSDErY
Old MacDonald Had a Farm | Nursery Rhyme | Dance Dance | Pinkfong Songs for Children~4,040,202~4 years ago 1 minute, 47 seconds~https://www.youtube.com/watch?v=3D75kMP32RVQs
How to make Giraffe with Clay | Clay Animals | Che Che Koolay | Animal Songs | Pinkfong Clay Time~1,522,348~4 years ago 4 minutes~https://www.youtube.com/watch?v=3D4UL7ob_K1W0
Baby Birdie | Animal Songs | Fun Rhyming Songs | Pinkfong Songs for Children~531,134~4 years ago 1 minute, 17 seconds~https://www.youtube.com/watch?v=3DoNySfVeyFPo
Tango NIght | Fun Rhyming Songs | Pinkfong Songs for Children~330,333~4 years ago 1 minute, 36 seconds~https://www.youtube.com/watch?v=3DSn_6mwwmQkg
Pinkfong Chart Show: Who's Hungry? | Mukbang | Pinkfong Chart Show | Pinkfong Songs for Children~227,476~4 years ago 22 minutes~https://www.youtube.com/watch?v=3Digovq36XDZM
